text,label
"..waise sir nayak ek behtareen movie h, politics ki saari sachchayi bayaan krti h ye film,aese hi movie bnaiye,logon ki aankhein kholiye",0
Aja jaldi phir cricket kay baad tere sath kuch aur bhi khelna hay,0
Pura Bollywood ka talwe chatne ke baad bhi TOILET sirf 13 cr haga hai    Aur phir bhi apni tatti stardom ki baat karta hai   Besharam,0
Sirf Mera Naam Rahul hai main cricket acha chalta hu bas Academy Main Koi aage nahi padhne data,0
Bhai cricket khelo....siyasat mein abhi na parho...kaafi fan following kho do ge...sincere advice....retired hone ke baad aa jaana,0
Or Triple Talaq is dignity?Sone ki chidiya ke chakkar meim kya katva diya be tune?,0
"Mother: beta, 5 min. Aur so jati to raat hi ho jati na.. 5 min. Ke liye kyu uth gayi.. . #sarcasm",1
Triple talaq to ban kr diya !!!  ab kyu aya ha gand marwane !!!,0
69 lakh de dete to aj 5 cr na dene padte...aur sabi jaan bhi bach jate...jai ho hai politics....,0
Mitro..  Aaj se triple talaq bandh.,0
ho sakta hai ghar pe baithke ration card bana rahe honge. Like sandeep kumar.  #sarcasm #AAPtards #aapfundingscam,1
Triple talaq to bann karawaya,0
Bhai abb aap ko cricket buhat old ho gai hai aur aaj kal ki cricket main iss ki jaga nai hai,0
"ye kisi ki dharm mein dakhal dene ki baat nahi hai, ye baat hai ppl ki basic rights aur law ki jo stoning, halala, triple talaq chin lete !",0
Ye Umar Akmal bhi koi aakhri attention ka bhooka hai. Cricket ki Veena Malik.,0
Farzi strike sena ne ki or credit feku le gaya kam se kam army ko politics se dur rakho ek bar gaya biryani kha ke aagaya Kitne sainik mare?,0
sara din politics hi karte rahoge kya?  Yeh pata karo Dr. Harshvardhan ke piche kon kadhi hi Lol ...,0
Bachpan me mujhe bhi bahut ladke cricket me gali de dete they bt mammy  kabhi nahi gali dena shikhaya boli jo jaisa bolega vo khud vaisa hog,0
Bhai bhakto ab toh Hadd ho gyi 1 baar 2 baar 3 baar!!!!! Ab bhi yahi kahoge ki kuchh mat bolo politics nhi karni chahiye Ghantaa,0
Batting MS Dhoni38 (59) Bhuvneshwar Kumar *42 (71)  #SriLanka #IndvsSL #cricpick #testcricket #Cricket,0
lanat hai is bahaduri py jis ki maa Cancer main mubtlaa hai or yeh yahan politics kar rahi hai,0
Yahi to masla hai dunya technology mai kaha pohanch gai aur hamse politics jhagre hi khatam nai Horahe kam se kam 1 govt ko to pora jonedete,0
@BJP4India @narendramodi  Yahi to politics hai BJP ki ek mudda shant na ho dusra le aao  Aur Muslim se badhiya agenda kya ho sakta hai,0
Ckt News: S Ajmal Sohail khan k BaaD Ab Umar Akmal Aur SharJeel khan Ko Be Wajah Cricket se Door Kiya Ja Raha Hai J Miandaad,0
Beta tumhara triple talaq ka drama khatam ho e wala hai. Tu ja k quota mein le le 15 lakh. Humen bheekh nhi chahiye.,0
"Iska matlab woh filmey kam dekhtey hai.India bollywood nation hai,agar koi tumhare naam k sath Darling na jorey to samjh lena ki dushman hai",0
#TB ???? - Muhammad Nawaz  #MuhammadNawaz #PAK #Cricket pic.twitter.com/YLKWEfa5as,0
Sakshi jisne abhi abhi cricket dekhna chalu kiya he unko kese pata raina ke bare me...Hame batana chahiye to unko kuch samj me aaye,0
"Jinko #JaiHind ,#VandeMataram  aur #BharatMataKiJai  par Politics Najar aati hai aur jo ye sab mante hai Mar Jao.  #IndependenceDayIndia",0
: RESIGNED: SL Cricket Aniyin Thodar Thoalvigalin Ethiroli; Therivu Kulu Thalaivar Sanath Jayasuriya Utpada Athan Uruppinarkal Raajinaamaa!,0
Jaise India mein bohot kaam hai tumhe.  #sarcasm,1
Helo Sar ek bar mujhe Coll 7803934166sar pilij Sar ek bar Coll kijiy mujhe cricket,0
#GirlsNameILike Natalie ;) #sarcasm,0
"#GurmeetRamRahimSingh ""insaniyat naam ki cheez hai nhi""  Aur aise log naam ke peeche  "" insan "" laga te hai..!!  #irony #tusharspeaks",1
us ka rawayya dekha jaye ga first 2.5 years mai agar wo theek raha to phir usay cricket khelne ki ijazat mil jaye gee,0
Bhagwan kuch chahiye ho toh btana #GaneshChaturthi #Sarcasm @ScoopWhoop @thetanmay @ChhotaThalaiva @FunnySayingspic.twitter.com/2y2AwlBZgy,1
"Sir desh mein chutiyon ki kami nahi hai ,ek dhoondo hazar milte hain jaise ke ye Presstitute. Dard mein bhi politics karate hain.shameless",0
Ye bechara india se dubai bhaga hua hain taaki ye india ke baare mein bollywood ke baare mein kuch bhi bakta rahega.,0
#Cricket_News:  Umar Akmal Aur Kamran Akmal Ko Har Iss Coach Se Takleef Hai Jo Inhain Na Khilai....* #WaqarYounis,0
sulabh shauchalaya #ThingsIwishwerefree #sarcasm,1
Cricket_News: -  6 Saal Team Ki Qeyadat Karna Meray Leye Izaz Hai. Ab Kise aur Ko Aagay Aana Chahiye. Sabiq Captain AB De Villiers  #M_Fa...,0
"Sirji, aap chutiyape kato..Politics ki tili banao aur daal lo apne.....Aap samajh hi Gaye honge",0
Bihar ki cricket team kaafi saalon se Ranji nahi khel rahi.. Kisi International stadium ka nirmaan karein aur iss par please dhyaan de,0
Sharjeel Khan K Khilaf Faisla Sakht Palesi Ka Akaas Hai'Cricket Me Bad Unwaani Ki Mashkon Ko Qatai Bardasht Nai Krenge. Najam RP_BebarG Blch,0
"@TahirulQadri, Pak politics mein Loha garam hai aj kal,is baar kuch na kia to agey bhi ap se kuch nahin hona. Mr Canada.",0
Kiya last 70 year se accident nahi hue hain. Yaa aage nahi honge.  Politics se hatt kar socho. Thanks,0
"Qanoon ki izzat or samman apni jagah, Aur mera khuda ka farman apni jagah. Mehrbani krke #TripleTalaq cunsept ko rajniti ka mudda na banaye. pic.twitter.com/yfskl2uuuF",0
Aj Pakistan Ki Jeet Se Zyada Cricket Ki Jeet Hui Hai...  #CricketComesHome #PAKvsWorldXI #CricketKiHalalala,0
Sach aur jhooth ke beech ek teesri cheez aati hei: POLITICS,0
I agree. Lekin agar 300 filmo mein se 50% bhi acchi film banaya hota toh Bollywood ki yeh halat naa hoti.,0
@nimishdubey ghanta baba ki jai #sarcasm,0
Delhi me bhi barish hoti hai ? #sarcasm #Rakshabandan #delhirainpic.twitter.com/RtPnpEGkvK,1
"politics has changed. ""Zabaan se karte hain dil se doa nahi karte?seyasi loug kisi ka bhala nahi karte""",0
Saal mein ek baar to Diwali aa hi jaati hai. #sarcasm :-D,1
Koshis ki aur successful bhi huwe.aj triple talaq khatam Huwa.Allah aj bahut dukhi hoga.,0
Samip bhai aaj Viru bhai hai n cricket ki baat mai @indiatvnews 7pm today,0
"#3rD_ODI #IND_v_SL #SL_217/9 #OvEr_50, Firnddo_5* Malinga_1* + #INDvSL #Cricket + #abid janwri",0
Naya Din shuru ho gaya aur abhi Raat ke 1 baj rhe hain #irony,1
@SamadK This display picture is sooooooo you. Lagta hai dunya keh saamnay tumhara raaz faash hogaya hai. Ab ghar ajao #Sarcasm #Kindlyadjust,0
Hrithik Roshan bhi kehe raha hain ki twitter ko soch samjh kar use karo aakhir bollywood ko twitter se itna dar kiyu lag raha hain.,0
"India has one major issue Triple talaq, iske bad to bhakto ko job aur 15 lakh bhi milenge, bullet train aur smart city bhi.@avidandiya",0
Aaj SC ne Muslim Mahilaon ko swatantrata se jeene ka haq diya hai triple talaq samapt kark ab halala bhi samapt hona chahiye...,0
Congress party ki samajh me nhi aa rha h triple talaq ka virodh kre ya na kare isliye ek taraf kapil sibal aur dusri taraf salman khurshid.,0
#Tide bhi sharma jaye Sri-lanka ke white wash se. #IndvsSL #Champions #Cricket #Punn,0
aadat se majabur ....filmo ko chod cricket me apana jalawa bikher rahi he ab,0
Janab ye 3sal se Ni hora 1947 se yehi HAL h ap to neta hai apne kuch Kiya ki sirf is masle pe politics ki!???,0
Bhai cricket khelna ha seekh lo yaaR,0
He is baap of cricket... Jab se Sehwag retire hue hai tab se mai sayad hi koi match pura dekh hun...,0
Bhai Smartcric App bhai Usme Duniya ke pure live cricket chalte Even Barmuda ka bhi mil jayega,0
#TripleTalaq par mithai or #RamRahimSingh pr pitai ye hy sanghi dharam apni behn k blatkari ka saport or islam se nafrat ka 1 rukh,0
@ShrutiRanaa @Gurmeetramrahim aise koi ladki hogi tabhi to dikhayenge na bhaijii. sab politics h ji... #WeSupportMSG,0
acha Afghan Cricket Board MOU sign kar ke bhi nehi khelta r kehta ae Pakistan Dehshatgard hai aur humare legends bhi aqal se pedal hain,0
Ise kahte hain vikas. Pehle khaana bhi nahin milta tha ab seedhe chinese cuisine serve ho raha hain. #sarcasm,1
Aamir Sir ki bate sun kar   khuse ho jata hi....i liked. ......insan ko ayese logo ki jarurat jo jo ham sab ko a6i bate banaye na politics. pic.twitter.com/jcNQnYDTzs,0
Jab tak railway ko politics se free nahi kiya jaega tab tak kuch nahi hoga,0
Kam se kam Jai shree ram keh k jaan to bach jaati hai..... Kahi allah hu akhbar keh k jaane le li jaati hai.....,1
Tum saale politics ke liye apni maa Bahan Ko daw pe laga do to tumhare liye rashtr kya cheej hai 9 vi failure,0
@SPN_Cricket dhoni Mar rha hai...,0
Woh hindu zyada khush ho rahe hain jinki bahan betiyon ko bhi ab triple talaq se securiy mil gai hai,0
Naate Sarkar ki Pakistan cricket board ki senior player start Kiya Jata Hai Mohammad Hafeez ka,0
"Acha nahi kar sakte toh gand toh na machaye, gai,bail,dalit,love jihad,triple talaq yeh sab hi karte rahoge",0
@RohitSardanaa agar owaisi abhi equality ki bat kar raga hai to triple talaq ke bare mein kyu against hai pl ask him,0
Tum apna triple talaq & khatna ki chinta karo,0
News:Apne Mulk Me International Cricket Khelne Ki Khuwaish Poori Ho Gayi. Pakistan Main Khel Kar Khushi Huwi. Imran Tahir Malik WaSeeM Arain,0
Cricket ka Nasha Sachin aur Dravid ke sath hi Dafan ho gaya...,0
#HappyBirthdayAkshayKumar @akshaykumar paaji very khatarnak #actor of #Bollywood my wish paaji u live long & keep #entertaining,0
Triple Talaq Muslim Samaj ke Purushon ke Hawas ka Intizam tha..,0
Ye kon hay jo cricket kam or pithware zyada dekhta hay.,0
Aus abhi bhi test cricket khel rahi hai.,0
Matlab dunya cricket bhool chuki hai aur doobara yaad kernay aaye hai,0
Lalu pahle tu apne beto ko school bhejo bad me politics sikhna ye bachho ka khel nahi hi pic.twitter.com/I1D4DKrT4u,0
Mein nay sharam ka is liye kaha tha k ab hamari politics mein izato'n ko uchala ja rha hai gunnah kar keh kehtay hein aap nay bhi kiya tha,0
#CryingBaba aaj dekho jhuthe bhakto k jhuthe bhagwa n kese rote h... Bhikh mangte h...jinhone aadhi se jyada cricket team ko cricket sikhaya,0
@fara_s tu aaj ki naari hai purusho par bhaari hai ....bus makeup ki maari hai #sarcasm #naarishakti ..is grt ...,0
Jab cricket pay siayasat hogi tu siyasat kese khatam hogi bewakofon lahore ki jaan chor do shahbash baki bhi hisa hai pakistan ka,0
Mahi mar raha hai... #INDvAUS #StarSports #cricket,0
@dpradhanbjp is setting new low standards in politics. Anpe baap ki umar ke vyakti ki is tarah beizzati mat karo. Upar wala dekh raha hae.,0
Happy birthday mere Giraffe @ImIshant. Tu jiye hazaaron Saal or phekta rahe khatarnak baal #Cricket #dhoklalife #goliphekpic.twitter.com/mA21lrYmX8,0
"judiciary pe achanak kuch zyada hee vishwas nhi ho gya logon ko,Films nhi dekhte aap?bollywood films dekh lijiye,aapki yadasht taza ho jyegi",0
Ye kameena sarkar kursi ki lalach mein politics karti hai in gadhon ko garibon ki koi parwa n hi agar koi meri help karna chahti hai to..,0
Poor old Yaya! #sarcasm,0
Failed politics. Aap ka pas kuch karne k liye nahi hai toh aap Rahul gandhi ki aaloo ki factory me kaam kijiye.,0
11 mulko k players pakistan ko nahi hara seke Pakistan ko harana mushkill he nahi na mumkin hai #PAKvWXI #CricketKiHalalala #Cricket,0
Aur triple talaq free me milta hi bina koi judicial authority ke,0
SL 170/7 Priyanjan* 40(40 Munaweera 53(29 Udana 19(10 Dickwela 17(14 Chahal 3/43 Kuldeep Yadav 2/20 Kumar 1/36 Bumrah 1/38 #SLvIND #Cricket,0
Rapist baba ke liye bhi kuch bol dijiye PM sahab.  Ya bas vote bank politics hi karte rahiyega. #RamRahimVerdict,0
Bollywood Ki Jitni Actress Hai Sb Aise Hi Hai.. 1 ya 2 Ko Chhor Ke.. aur ye to wo hai jinko Azan Sunne Se Shanti Milti Hai.,0
aise logo ko bi kaam miljata hai jinhein cricket ki ABC ni pata aur aik hum hain jo farig bethe hain :| pic.twitter.com/zaJhMmQmlv,0
"Pakistan mein Cricket Kay kamyaab Eneqad pay Baharat mein jari ""Maatam"" ki jhilkiyan__   Pak Foj Mubarikbad ki Mustahiq hey pic.twitter.com/nR5z9DYWAC",0
@Javedakhtarjadu Ye log ek limit tak hi soch sakte hain. #TripleTalaq,0
Ye Politics ki Qandeel Baloch (QB). Anjam bhi lagta hai waisa hi ho ga is be-zameer aurat ka.,0
@SPN_Cricket  Aj srilanka  230 plus score nahi kar payega,0
uss hisaab se ye log politics ke bhi layak nahi hai  but fir bhi hai na  u hate one of them,0
Aarey unka abhi triple talaq nhi hua bhai aap unko bich me mt laao she's good girl and fair for truth,0
Or kuch kaam nhi h kya @bollywood_life,0
Issi chitiya ka Karan Rahul paida ho gaya. Politics ka dhichak Puja,0
#TripleTalaq iss rasm ka najayaj use ho raha hai. Mazak bana rakha hai 3 talaq ko. Bored? Talaq de do nayi lai aao. Tbhi dakhl nahi chahte.,0
Great 2 c women liberty in Pak.  Yahan toh triple talaq aur halala ko le kar mulle kaazi pagal hue pade hain. Indian muslims shd learn,0
sahi hai . #TripleTalaq #TripleTalaqhearing,0
"Ullooraatchi Manra Therthal Thiruttha Sattatthil, Sapaanaayahar Kaichchaatthu!  --- CRICKET: 4th ODI #SLvIND  Today @2.30pm @Colombo",0
Ye supreme court ne triple talaq ka result kuchh jyada time ke liye surakshit nahin rakh liya? kab judgement dega?,0
Bangladesh win!  #AUSvBAN #BANvAUS #Cricket pic.twitter.com/vVEZQJKke7,0
1. Hawa hawa 2. Chalti hai kya nau se bara  3. Kala chashma @ankit8957137682 @Ayush7733 #Bollywood #Contest,0
sabhi dekh lo surang  ....jiska rasta cricket stadium se 5 star hotel tak jata hai #BikauMediapic.twitter.com/3Moj5CnJLi,0
Wo issliye kyunki Tustikaran aur vote bank ki politics Political will power par haavi thi abtak,0
@narendramodi is bacchon ki hay lagegi  apko....koi kam ke nahi ho aap log..khali politics karte ho logo ki koi phikar nahi he.jawab do,0
"Abe aoni Ammi ka dhyan rakh, kahi abbu Triple Talaq na dedw aur koi halala ke naam pe teri ammi ka puncture na banade.",0
AAJ MUSALMANO NE TRIPLE TALAQ PAR SC KE FAISLE KA VIRODH KIYA JISME 100 GADIYA JALAYI AUR 30 LOG MARE GAYE( AGAR AISA HOTA TOH),0
Politics ab congress se ki nahi jaati......Ye bakwas karte raho..Jo ginti ki seats baaki hai wo bhi nahi rahegi,0
Rohit sardana ji  tiranga fahrane mai v agar politics hai to desh  pakistan ki tarah hone mai jada time nahi hai,0
triple talaq kya hua madam. vandematram,0
"india ke liye mahi bhai ka rahana jaruri hai , virat run mashin hai magar m.s dhoni hi india ka cricket aage le ja sakta he virat nahi",0
.@remodsouza tere maa ki shaadi hai kya jo tu #Race3 me apne dancers ghusa raha hai? Tere jaise logo k kaaran ab bollywood ko taale lagenge,0
"Koi ni bhai tejas express aa gayi hai, bullet train v aayegi, aur gorakhpur me metro....Achchhe din aa rahe hai #lol #Satire #sarcasm",1
I thought phir shaid divorce e ho Jay.because nawaz power politics men khud sy bar tar ko bardasht nai karta.kalsoom ki b apni soch ho sakti,0
"'Pasay choro, ek do tail ke kunwain baant laitay hain'#JavedSheikh-#NaMaloomAfraad2 #pakistanicinema #lollywood #bollywood #hollywoodpic.twitter.com/LPqGaIetsz",0
Naagin aaj ke din bhi politics kar rhi he. Jab dekho jehar ugalti rehti he.,0
Laluji kyuon aisa laag raha hey ki aap bhi modi aur nitish ki politics ke aage lachhar hein...amit shah ne barbad kardiya aap saab ko,0
"Plz gorakhpur ghatna ko le Kar politics na karein ,agr Kutch Kar sakte hi to in parivar walon ke Saath unki is dukh bhari ghadi mai",0
Sinhala adhyana anshaya wisin sanwidhanaya karanu labana cricket taragayata krida kirimata kemati apa adhayana anshaye siyalu sisun,0
Ye farzi rastravadi hai sale. Tricolour Ka bhi apni ghatiya politics ke liye disrespect Kar rahe hai. Deshdroh Ka case register hona chahiye,0
Politics ke chakar me kanoon ko bhi kamjor kar diya.,0
"01 #September  2006 Lage Raho Munna Bhai - Sanjay Dutt, Vidya Balan, Arshad Warsi.   #11YearsOfLageRahoMunnaBhai #Bollywood #nostalgiapic.twitter.com/ttRgK2D0pa",0
"Yeh sambit patra sirf non bjp ruled state politics karta hai aur pur din debate debate khelta rehta hai,",0
sannatta isliye hai ki Bawana main AAP ki politics khul gayi hai,0
"Abhi Ye Behas Nahi K Kon Aa Raha Hy, Kon Nahi. Cricket Honi Chahiye.Abhi Koi Bhi GhairMulki Khilari Aayein Gy To Acha Hy Says: 'Wasim_Akram",0
To Hi Hai #Bollywood  pic.twitter.com/pIWRomso3v,0
@I_Am_Hollywood - Charlie Haas? #sarcasm,0
#Irony is that #jio ke Internet se Jio ka app hi nahi open hota hai..,1
Muslims divorce Kahan karte hain? Woh toh triple talaq karte hain,0
Ab badi sahi lag rhi hai ??? Jab triple talaq ke khilaaf thi tab gaaliyan nikalte the ise .,0
Sir SRK ke sath ek movie banao aur sare haters ko yeh show kar do ki SRK kal bhi Bollywood par rule karata tha aur aaj bhi karata h...,0
Ye murkh ne Hindu ki Ram Janmbhoomi prati astha ko Muslim triple talaq ke sath tulna ki hai.Ye Ram Bhagwan or Hindu ka apman hai..,0
TRIPLE TALAQ AUR BEEF GOSH MAAS... @NSA_AjitDoval @PMOIndia @rajnathsingh @ndtv @timesofindia @republic @AdelAljubeir @KrishnaBagwan99pic.twitter.com/bGMETOi1Z4,0
"@anjanaomkashyap 15 Aug 1947 Hindustan ki aajaadi,22 Aug 2017 #TripleTalaq se mahila musalman ki aajaadi, aaj aapka subah se har show dekha",0
@Jorick1994 omfg 2e! Yayayayayayayyaayayayayayayayayyayayay #sarcasm,0
Sir india gadhe ki tarah religion/politics ke pichhe daud raha hai aur progress ki taraf tambura nahi dekh raha,0
"Loha lohe ko katta hai, heera heere ko katta hai... Tumhe ek din kutta katega! #whytherumisgone? #Dogs #sarcasm  (Copied)",1
Ji. Toh Bhakt kyon ro rahe hain Ram Mandir ko lekar. Ram bhakt triple talaq ki bhartsana Karte hain toh Dashrath ke triple vivah ki kyo nahi,0
"*Chinese President :- Tumhara triple talaq aur RamRahim ka topic khatam ho jaye to meri dhamki pur bhi focus Karna "" pic.twitter.com/obWdJ2UEmV",0
Naam hain jannat aur bechare ko maarthe hain at the end !! #irony :P,0
Politics ho gaye hai sab log jaha pe election hoga vaha pe thoda vikas dikha denge berojgaar yuva dharna deke bethe hai Delhi me kya kiya ?,0
@BeYess Virodhabhasam? (#Irony),0
"370 aur 35A hat kar rahegi , triple talaq ki tarah , kuchh bhi kar lo.....",0
Sab public ko bewakoof banate hain yeh politics hai jo public ko ullu banakar apna roti sekhte hai... 1/2,0
"Modi ne nahi kiya to 70 saal se kiske mare hue baap ko ro rahi thi sarkar!!!! #TripleTalaq ka dard control nahi ho raha, ganghor ******* ho!",0
Triple talaq se bachane ke liye muslim ladkiyon ko muslim ladkonse shadihi nahi karni chahiye .............. #TripleTalaq,0
Breaking News: Thaaeedhu Fenijje!!  #Maldives (12 Aug 2017) #siyaasee_yoala #politics #democracy #political_intimidationpic.twitter.com/xMv8C9TuwZ,0
Rastra Ke Liye Unhone Jo Kiya Wo Koi Bollywood Actor Nahi Kiya... Nagrikta Par Sawaal Kyo? Wo Hamare Liye Nationalist Hi Rahenge..,0
Bhai hum sab bhi door rahte thy..Mai bhi politics mai koi interest nahi rakhti thi..Sirf textile designs ke baare mai hi jaanti thi,0
"#ViruPanti @StarSportsIndia @virendersehwag  Chennai ke dosay, Delhi ke paronthay, cricket chalti hai darshakon ke bharosay",0
Dhoni is the manmohan singh of cricket Kaam koi aur kare credit koi aur le jaaye,0
Cricket News: MoHammad Aamir DasTyaab NaHi LelKin Un Ka MuTbadil Moujood. Aaj SHaiqeen Ko AcHa Muqabila DekHne Ko MileGa. Sarfaraz AHmed,0
tujhe triple talaq chaiye tu rakh but jise nai chaiye uspe Kun thop raha he.masoom logo ka dard nai dikhta.,0
#BraveHadiya @narendramodi  Sahab Behano ka triple talaq to ho gya Ab is case me b insaaf karwaiye,0
Mitro. Kapil sibal ko bada lawyer kahte hai. Ye kabhi koi case jita bhi hai kya. Aj fir pit gya #TripleTalaq,0
Accha ?? Triple talaq ?? Kya hai aur mast Halala??? Kya hai ..duniya agge Nikhil gayi hai na ?? Taking big things is easy,0
Thora siasat ko cricket se alag kro to shahid samjh aajaye bewakoof logo ko,0
"In india, Pehle FIR fir case file hota hai (Fir politics hoti hai) Fir jaanch hoti hai Fir agar suboot mile to  5yrs later saza hoti hai",0
"Geeta Par Haath Rakh Kar Kasam Khata Hun  ""I AGREE"" #Bollywood #movies #TotalFilmy",0
Kripya joote nikal k dhwajarohan Karen. Politics k chakkar me tirange ka apman na karen,0
aap bhi sabhi cricket fens ko naraj kar dete ho ek esi pari khalo ki sare desh yad rekhe,0
Loksankya rokne ke liye har yek nagrikne 1 ya 2 bacche paida karne chahiye...cricket ki team nahi...or ye niyam sabko lagu ho...samaz jao...,0
@sanjaynirupam Hindu hain aap ya nahi . Hindu rashtra me her jagah Hindu tyohar ko manane ki freedom ho rahi hai to politics kar rahe hain.,0
aa gayi khan aur roshan ki chamchi jab se in logo ki kali kartoote batayi hai Kangna ne baukhala gaye hai sare dogle Bollywood wale Bhadve,0
@RootKanal Release hi nahin hui hai aaj tak! #Irony :P,0
Congress jaisi party jo votes k liye kabhi triple talaq ka mudda avoid krti thi wo bhi wah wahi batorne ne padi hai #wah_re_politics,0
"bihar me baadh ki samsya bani hue he isme aapko sahyog krna chahiye, na ki politics khelna chahiye, sub Kuch sarkar pr chhodna not good",0
#TripleTalaq Islam ne mahilao Ko jo haq diye h Wo aajtak Kisi dharam ne nahi diye... but mahilao tk Unhe pahuchaya nahi gaya...,0
Galti kr rahe ho. Ye harami logoki pahchan aur inko value paid media ne diya.Har koi apana apana politics khelta hai aur deshko dubara hai.,0
Agr sharif honest hoty to 2013 me gov apko hoti. Najam Sethi ko isy Bayemani Ki waja se Nawaza ja rha. Jis ka cricket se door ka wasta nai.,0
Bhai Kya instant triple talaq Islam mein jayaz hai?,0
Har Dilli wala apne ko smart samjhta hai ..  #irony,1
"nirichhan karte rahiye kuchh hone wala nahi hai, kewal politics",0
"Woh kitna badnaseeb hai, ghum bhi jisey mila nahi... #irony",0
"WICKET - Prithvi Shekawat c Vinay Kumar b Praveen Dubey 2(7) Bijapur Bulls 54/4 (6.1), Bijapur Bulls need 106 in 83 balls  #BIJvHT #Cricket",0
Zameen per khuda ban ker chalney waley awam ki baat kartey hain. #Irony #PirPagara,1
"#IDedicateThisGaana To @CopyWalaTweet TAREEF KARU KYA USKI, Jisne TUMHE banaya! :D #sarcasm :P",1
Triple talaq nd halala ko bech me lane wale ak sawal ka jawab do zara  Talaq se kis Hindu bhai ko pareshani h aur rahe bat talaq ki. To cont,0
"Safeda Aam Ji, aap abhibyak politics mein ho ? Uss henkarhi ka kyaa hua jo Punjan elections ke pehle dikhate the ?",0
PaKistanTeam & SaBiq Cricketer BHi Taqreeb Ki Ronaq Barrhaenge. Karachi Main Cricket K Ek Deewane Ne Apni Car Hashim Amla K NaaM Kar Di,0
"Abe sulphate triple talaq waaliyon ka hi hota hai Halala bas, secular aur librandus bhi apni maa bahne Bhej sakte hai, chahe toh, toh. Bhejo",0
Chutiya site hai bc @bollywood_life RTs ke liye har jagah baap ka nam jarur lete hai ye log,0
kuch cricket k bade khiladiyo ki vajah se chote khiladiyo ka carrier kharab ho raha h ye pehle bhi ho chuka hai.,0
Chalo thik hai koi kuch karnewala nahi hai bas aisehi chalte rahega a politics bas public ko pareshaan karte hai,0
"Ravish kitne kamine hai aap, har vaqt politics achchhi nahi lagti bhi. Apni TRP ki dukan kabhi kabhi band rakha Karo bhaiyye",0
"Kuch Saalo ke Baad Bacho Ko log Kahenge ""Beta Cricket mai Stumps k Pichhe Ek JAADUGAR Khada hota tha india k liye""  #Dhoni100 #SLvIND",0
"No problem.Desh ki asal samasya triple talaq,bharat mata ki jay,vandematram,gaurakcha hai..no need to raise question #DurontoExpress",0
"Saahi murga haath laga, papa ko bachana hai, is baar papa k saath chachu bhi hai, kaat dalo.  Above jumla has nothing to do with politics",0
Try tho karke dekh chutiye.. Agar voh akele tum logo ki nahi bhajiya na.. tho cricket dekhna band kar lungi.. *pinky promise*,0
@iHrithik with fans on the sets of Kabhi Khushi Kabhie gham in London  #HrithikRoshan #ThrowBack #bollywood pic.twitter.com/GeTAD4mM96,0
"Shabash neta ji, bharat ka bhavishya surakshit haathon mein hai. India's future is in safe hands  #Sarcasm",1
"Aur mere bhai, aaj tak congrss ne aaplogo ko kaise use kiya hai? us se to aacha hai na, Yes its a politics for good",0
"Aap field mai kafi active ho or achi speed se aage badh rhe ho, par politics ke liye jis ghar mai paida hue ho usi ko mat bhulo.",0
"Azam khan ka halala /Gudala, wo bhi achaar ke tel se jaruri ho gaya hai # triple talaq",0
"""Ek se bhale do, do se bhale teen aur teen se bhale cricket ki family ek Saath."" Something never changed!  #IndvsSL #MSDhoni #MSD @msdhonipic.twitter.com/rar2AOoHXQ",0
Sabhi vote ke liye politics karte hai..BJP NE kiya to kaun sa naya khel khela..sab aik hai..General wale marte Rahe..inki Rajneeti chalegi,0
ab ye bewaqoof logon ko kon samjhaey jo uchal rahay cricket ki bahaali par.,0
Bhai adnan sir ne kya politics ki.... Kuch bhi mat likho...  Kuch hai to saaf saaf likho,0
"#Irony After singing National Anthem what we see is, ""Iss Sehar ko ye hua kya,, Kahi raakh he,, to kahi Dhua Dhua !!""",1
Lite kiun nahy jaa rahee...!! *oyeein oyeein* #Sarcasm,0
Nahi matlab zada #filmy hone ki kya zarurat hai! #sarcasm,0
"#KhalidLatif is kanjar ko theek saza mili hai,mulk ko bechne ki bajai ab khud ko beche jitna cricket se kamaya wo bhi le Liya jai",0
Govind Tiwari : The awsmest blog i have ever seen .... bhagvaan aisa blog banane ka idea mujhe pehle kyun nai aaya =P #irony =P,0
Hum bhakti aur bhagawan ke naam pe politics kar rahe hai aur insan ko hum toch karne me sochte hai jisko god ne banaya,0
Tu Na Jaane Aas Paas Hai khuda #kaileshkher #anjaananjaani #priyankachopra #RanbirKapoor #bollywood #cover #songcover #follow #like #RTpic.twitter.com/Xupa8ZdZoE,0
Bhaiya aap jaldi se india ke liye keliye na aap ko nahi dekhta hoon to cricket dekhne ka man nahi  karta hai,0
@SPN_Cricket kya aj dhoni ko khelne ka mauka milega,0
Jab aam admi @LambaAlka ke virodh me sach bolne wale ko block Karna kya unki politics hoti hai Toh kyu AAP ko support karna,0
bhai hasa mat..srk ki yaad aajayegi. Srk ne bhi aisa hi kiya. Salman ne bhi 2005 pe yehi kiya. Kash tujhe bollywood movie ki knwldge hote,0
I am as much against triple talaq as child marriage...aur Haan sati bhi Kuch 200 saal pehle hi khatam hua Hai apni sabhyata mein,0
#MotherOfThieves  Lo bhai Nawaz sharif ki Jaya bachan a gai...  Kabhi khushi kabi gham me  Full family politics of Pakistan Hun tay bachoooo,0
Triple talaq ka baat kerne wale yeh kah rahe the ki Mahila ke samman ki baat hai Aur Jo yeh ker rahe kiya is se bi mahila samman ho raha h,0
aaj aankhe chura k bhag rahe ho kal ye hate politics tumhare ghar me v aag laga sakta he. Mind it.. bye bye,0
